,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
1992,https://t.co/bHvo52zsEs,7,3,3,1,7,3,3,10,Liberal Alliance
1993,https://t.co/n1LuWcDd7V,7,3,3,1,7,3,3,10,Liberal Alliance
1994,Medarbejderaktier,52,8,6,1,52,8,6,60,Liberal Alliance
1995,kommunist,52,8,6,1,52,8,6,60,Liberal Alliance
1996,våde,52,8,6,1,52,8,6,60,Liberal Alliance
1997,https://t.co/mAwE145hdD,52,8,6,1,52,8,6,60,Liberal Alliance
1998,spansk,338,40,50,2,169,20,25,378,Liberal Alliance
1999,kig,169,20,25,1,169,20,25,189,Liberal Alliance
2000,hør,169,20,25,1,169,20,25,189,Liberal Alliance
2001,https://t.co/lZZwDOO1k5,169,20,25,1,169,20,25,189,Liberal Alliance
2002,vision,104,11,8,2,52,6,4,115,Liberal Alliance
2003,naboskab,58,6,3,1,58,6,3,64,Liberal Alliance
2004,https://t.co/x0pxOWRern,58,6,3,1,58,6,3,64,Liberal Alliance
2005,erhvervsuddannelse,53,28,1,4,13,7,0,81,Liberal Alliance
2006,https://t.co/AILMWOBZ5S,12,7,0,1,12,7,0,19,Liberal Alliance
2007,LO-familie,23,2,12,1,23,2,12,25,Liberal Alliance
2008,Reformer,23,2,12,1,23,2,12,25,Liberal Alliance
2009,enkeltes,23,2,12,1,23,2,12,25,Liberal Alliance
2010,https://t.co/zndUeqX44n,23,2,12,1,23,2,12,25,Liberal Alliance
2011,sikkerhedspolitisk,1,0,1,1,1,0,1,1,Liberal Alliance
2012,strategi,21,3,4,2,10,2,2,24,Liberal Alliance
2013,licens,36,4,45,1,36,4,45,40,Liberal Alliance
2014,nyhed,36,4,45,1,36,4,45,40,Liberal Alliance
2015,kedelig,36,4,45,1,36,4,45,40,Liberal Alliance
2016,tirsdag,36,4,45,1,36,4,45,40,Liberal Alliance
2017,https://t.co/otlq7OygBZ,36,4,45,1,36,4,45,40,Liberal Alliance
2018,https://t.co/0IlJJnnDlO,36,4,45,1,36,4,45,40,Liberal Alliance
2019,hurtig,18,3,6,2,9,2,3,21,Liberal Alliance
2020,påstand,11,3,5,1,11,3,5,14,Liberal Alliance
2021,https://t.co/KlBFgqpBpk,11,3,5,1,11,3,5,14,Liberal Alliance
2022,paragraf,27,6,4,1,27,6,4,33,Liberal Alliance
2023,offentlighedslov,54,12,8,2,27,6,4,66,Liberal Alliance
2024,afslag,27,6,4,1,27,6,4,33,Liberal Alliance
2025,anmodning,27,6,4,1,27,6,4,33,Liberal Alliance
2026,åbenhed,43,8,6,2,22,4,3,51,Liberal Alliance
2027,indsigt,27,6,4,1,27,6,4,33,Liberal Alliance
2028,transparens,27,6,4,1,27,6,4,33,Liberal Alliance
2029,forudsætning,43,8,12,3,14,3,4,51,Liberal Alliance
2030,moderne,36,8,5,2,18,4,2,44,Liberal Alliance
2031,lemminge-agtige,9,1,1,1,9,1,1,10,Liberal Alliance
2032,studium,23,5,3,1,23,5,3,28,Liberal Alliance
2033,fremdriftsreformen,79,18,9,2,40,9,4,97,Liberal Alliance
2034,fremdriftsreform,23,5,3,1,23,5,3,28,Liberal Alliance
2035,uddpol,23,5,3,1,23,5,3,28,Liberal Alliance
2036,https://t.co/u5ADYOxMnR,23,5,3,1,23,5,3,28,Liberal Alliance
2037,Viggo,35,10,8,1,35,10,8,45,Liberal Alliance
2038,Hørup,35,10,8,1,35,10,8,45,Liberal Alliance
2039,grundlægge,35,10,8,1,35,10,8,45,Liberal Alliance
2040,https://t.co/PbnVvIJdLe,35,10,8,1,35,10,8,45,Liberal Alliance
2041,guldkorn,25,7,4,1,25,7,4,32,Liberal Alliance
2042,Torben,34,10,5,2,17,5,2,44,Liberal Alliance
2043,Steno,34,10,5,2,17,5,2,44,Liberal Alliance
2044,https://t.co/gmbFWDS99o,25,7,4,1,25,7,4,32,Liberal Alliance
2045,https://t.co/B7WN9mbjzk,26,9,10,1,26,9,10,35,Liberal Alliance
2046,https://t.co/EQYPzAGS0S,26,9,10,1,26,9,10,35,Liberal Alliance
2047,ordfører,33,8,1,3,11,3,0,41,Liberal Alliance
2048,https://t.co/e8ZbyKAEi4,9,3,1,1,9,3,1,12,Liberal Alliance
2049,overblik,15,0,3,1,15,0,3,15,Liberal Alliance
2050,data,69,10,12,5,14,2,2,79,Liberal Alliance
2051,forventning,15,0,3,1,15,0,3,15,Liberal Alliance
2052,https://t.co/rtz1MOBdfZ,15,0,3,1,15,0,3,15,Liberal Alliance
2053,procent,73,12,18,1,73,12,18,85,Liberal Alliance
2054,prisforskel,73,12,18,1,73,12,18,85,Liberal Alliance
2055,https://t.co/Rb8u74wiDe,73,12,18,1,73,12,18,85,Liberal Alliance
2056,https://t.co/RXznzzxQ8E,73,12,18,1,73,12,18,85,Liberal Alliance
2057,Jordskatten,66,14,22,2,33,7,11,80,Liberal Alliance
2058,landbrugsjord,33,7,11,1,33,7,11,40,Liberal Alliance
2059,landmand,79,17,22,3,26,6,7,96,Liberal Alliance
2060,konkurrent,33,7,11,1,33,7,11,40,Liberal Alliance
2061,beskæftigelsesprojekt,27,6,3,1,27,6,3,33,Liberal Alliance
2062,stjern,27,6,3,1,27,6,3,33,Liberal Alliance
2063,artikel,27,6,3,1,27,6,3,33,Liberal Alliance
2064,https://t.co/qUPrkz2uNO,27,6,3,1,27,6,3,33,Liberal Alliance
2065,https://t.co/LOHH7Z03wu,27,6,3,1,27,6,3,33,Liberal Alliance
2066,mangemillionær,16,2,5,1,16,2,5,18,Liberal Alliance
2067,Lyt,19,2,5,2,10,1,2,21,Liberal Alliance
2068,episode,16,2,5,1,16,2,5,18,Liberal Alliance
2069,https://t.co/oN2sH14WYK,16,2,5,1,16,2,5,18,Liberal Alliance
2070,hjørne,10,5,2,1,10,5,2,15,Liberal Alliance
2071,leveringsrobotter,10,5,2,1,10,5,2,15,Liberal Alliance
2072,levering,10,5,2,1,10,5,2,15,Liberal Alliance
2073,medicin,10,5,2,1,10,5,2,15,Liberal Alliance
2074,https://t.co/C9pt5hJpS9,10,5,2,1,10,5,2,15,Liberal Alliance
2075,dktech,10,5,2,1,10,5,2,15,Liberal Alliance
2076,skidt,12,1,3,1,12,1,3,13,Liberal Alliance
2077,tvinge,12,1,3,1,12,1,3,13,Liberal Alliance
2078,https://t.co/LkY2SWRK4,12,1,3,1,12,1,3,13,Liberal Alliance
2079,https://t.co/k3yCuPVF53,12,1,3,1,12,1,3,13,Liberal Alliance
2080,Kombit,16,2,2,1,16,2,2,18,Liberal Alliance
2081,Puljer,14,7,1,1,14,7,1,21,Liberal Alliance
2082,Hør,14,7,1,1,14,7,1,21,Liberal Alliance
2083,https://t.co/96DlQhOvcp,14,7,1,1,14,7,1,21,Liberal Alliance
2084,https://t.co/78C26e8CDa,14,7,1,1,14,7,1,21,Liberal Alliance
2085,klimaudfordringer,6,0,1,1,6,0,1,6,Liberal Alliance
2086,Afskaffe,6,0,1,1,6,0,1,6,Liberal Alliance
2087,lavemissionsbiler,6,0,1,1,6,0,1,6,Liberal Alliance
2088,firmabil,6,0,1,1,6,0,1,6,Liberal Alliance
2089,https://t.co/SdoHfVrcWh,6,0,1,1,6,0,1,6,Liberal Alliance
2090,https://t.co/08pamiafDz,33,10,14,1,33,10,14,43,Liberal Alliance
2091,https://t.co/3g1SlgaPBl,33,10,14,1,33,10,14,43,Liberal Alliance
2092,PRESSEMEDDELELSE,5,3,2,1,5,3,2,8,Liberal Alliance
2093,genopstille,5,3,2,1,5,3,2,8,Liberal Alliance
2094,stile,5,3,2,1,5,3,2,8,Liberal Alliance
2095,spidskandidatur,5,3,2,1,5,3,2,8,Liberal Alliance
2096,Fyn,5,3,2,1,5,3,2,8,Liberal Alliance
2097,https://t.co/TohcPnFu0q,5,3,2,1,5,3,2,8,Liberal Alliance
2098,Øresund,28,4,3,1,28,4,3,32,Liberal Alliance
2099,Lynetteholmen,28,4,3,1,28,4,3,32,Liberal Alliance
2100,havnetunnel,28,4,3,1,28,4,3,32,Liberal Alliance
2101,Havn,28,4,3,1,28,4,3,32,Liberal Alliance
2102,https://t.co/oI4qEmnc8,28,4,3,1,28,4,3,32,Liberal Alliance
2103,slag,38,8,7,2,19,4,4,46,Liberal Alliance
2104,torsdag,46,16,6,2,23,8,3,62,Liberal Alliance
2105,https://t.co/slGy8wLBLa,35,7,5,1,35,7,5,42,Liberal Alliance
2106,drømme,14,7,2,1,14,7,2,21,Liberal Alliance
2107,Poul,14,7,2,1,14,7,2,21,Liberal Alliance
2108,Nyrup,14,7,2,1,14,7,2,21,Liberal Alliance
2109,Rasmussen,14,7,2,1,14,7,2,21,Liberal Alliance
2110,https://t.co/VVLiiHZ1rA,14,7,2,1,14,7,2,21,Liberal Alliance
2111,https://t.co/Y0Pq5Cnx3v,8,3,3,1,8,3,3,11,Liberal Alliance
2112,Virksomhederne,7,0,3,1,7,0,3,7,Liberal Alliance
2113,snobberi,26,3,11,2,13,2,6,29,Liberal Alliance
2114,https://t.co/E5n3R5XEVE,7,0,3,1,7,0,3,7,Liberal Alliance
2115,https://t.co/NfiL5VxI30,13,3,1,1,13,3,1,16,Liberal Alliance
2116,Folkeskolen,5,4,1,1,5,4,1,9,Liberal Alliance
2117,https://t.co/5r3Z47N4HT,5,4,1,1,5,4,1,9,Liberal Alliance
2118,skaffedyr,11,1,1,1,11,1,1,12,Liberal Alliance
2119,https://t.co/oXZZuOiGvj,11,1,1,1,11,1,1,12,Liberal Alliance
2120,Mennesket,4,0,0,1,4,0,0,4,Liberal Alliance
2121,kompliment,5,1,0,1,5,1,0,6,Liberal Alliance
2122,https://t.co/MByBCcxbjB,5,1,0,1,5,1,0,6,Liberal Alliance
2123,https://t.co/rLsN31Fo2,50,10,40,1,50,10,40,60,Liberal Alliance
2124,regeringsparti,22,5,5,1,22,5,5,27,Liberal Alliance
2125,https://t.co/6tsRXRW1Au,22,5,5,1,22,5,5,27,Liberal Alliance
2126,Danske,18,3,7,1,18,3,7,21,Liberal Alliance
2127,fantastisk,32,3,9,2,16,2,4,35,Liberal Alliance
2128,relevant,18,3,7,1,18,3,7,21,Liberal Alliance
2129,udsigt,40,4,10,2,20,2,5,44,Liberal Alliance
2130,Borgen,15,1,3,1,15,1,3,16,Liberal Alliance
2131,IngenKæmperHårdere,15,1,3,1,15,1,3,16,Liberal Alliance
2132,.@ChristinaEgelun,80,19,17,3,27,6,6,99,Liberal Alliance
2133,venstrefløj,19,3,8,1,19,3,8,22,Liberal Alliance
2134,https://t.co/biveEE4JZE,19,3,8,1,19,3,8,22,Liberal Alliance
2135,https://t.co/pHRS6qBRx9,19,3,8,1,19,3,8,22,Liberal Alliance
2136,Henrik,155,26,34,4,39,6,8,181,Liberal Alliance
2137,Dahl,86,16,21,2,43,8,10,102,Liberal Alliance
2138,opmærksom,61,9,15,1,61,9,15,70,Liberal Alliance
2139,diverse,61,9,15,1,61,9,15,70,Liberal Alliance
2140,kostumere,61,9,15,1,61,9,15,70,Liberal Alliance
2141,https://t.co/m8VvjKjsh5,61,9,15,1,61,9,15,70,Liberal Alliance
2142,landsråd,14,0,2,1,14,0,2,14,Liberal Alliance
2143,KLR18,14,0,2,1,14,0,2,14,Liberal Alliance
2144,https://t.co/BX9jg0EyGw,14,0,2,1,14,0,2,14,Liberal Alliance
2145,psykiatriudspil,9,1,2,1,9,1,2,10,Liberal Alliance
2146,indlæggelse,9,1,2,1,9,1,2,10,Liberal Alliance
2147,aktør,9,1,2,1,9,1,2,10,Liberal Alliance
2148,sygdom,9,1,2,1,9,1,2,10,Liberal Alliance
2149,https://t.co/cbSFlTdaEs,9,1,2,1,9,1,2,10,Liberal Alliance
2150,DF-landsmødet,25,7,6,1,25,7,6,32,Liberal Alliance
2151,Thulesen,25,7,6,1,25,7,6,32,Liberal Alliance
2152,kurs,25,7,6,1,25,7,6,32,Liberal Alliance
2153,cadeau,25,7,6,1,25,7,6,32,Liberal Alliance
2154,bemærkning,25,7,6,1,25,7,6,32,Liberal Alliance
2155,https://t.co/DOwQZHxYU2,25,7,6,1,25,7,6,32,Liberal Alliance
2156,fremvækst,4,0,0,1,4,0,0,4,Liberal Alliance
2157,forretningsmodel,4,0,0,1,4,0,0,4,Liberal Alliance
2158,bruger,4,0,0,1,4,0,0,4,Liberal Alliance
2159,valgfrihed,4,0,0,1,4,0,0,4,Liberal Alliance
2160,https://t.co/WtNtYh1oa3,4,0,0,1,4,0,0,4,Liberal Alliance
2161,fag,26,5,7,3,9,2,2,31,Liberal Alliance
2162,skolepuljen,8,1,4,1,8,1,4,9,Liberal Alliance
2163,faglig,13,1,4,2,6,0,2,14,Liberal Alliance
2164,https://t.co/hxpHyhI2dd,8,1,4,1,8,1,4,9,Liberal Alliance
2165,https://t.co/mudu2kotTX,26,10,15,1,26,10,15,36,Liberal Alliance
2166,sikkerhed,9,2,0,1,9,2,0,11,Liberal Alliance
2167,https://t.co/8V4Ur5lhOD,9,2,0,1,9,2,0,11,Liberal Alliance
2168,https://t.co/ho6J5zoR0R,14,5,5,1,14,5,5,19,Liberal Alliance
2169,https://t.co/OWZ6n4mZmz,14,5,5,1,14,5,5,19,Liberal Alliance
2170,Kommuneskatten,35,12,7,1,35,12,7,47,Liberal Alliance
2171,skatteniveau,35,12,7,1,35,12,7,47,Liberal Alliance
2172,https://t.co/9f5cdEZ8xF,35,12,7,1,35,12,7,47,Liberal Alliance
2173,Håndværksfagene,17,7,1,1,17,7,1,24,Liberal Alliance
2174,løft,17,7,1,1,17,7,1,24,Liberal Alliance
2175,Bock,34,13,7,1,34,13,7,47,Liberal Alliance
2176,https://t.co/zGR0UEHTUd,34,13,7,1,34,13,7,47,Liberal Alliance
2177,faglighed,11,6,5,1,11,6,5,17,Liberal Alliance
2178,https://t.co/KQCsb2DOQF,11,6,5,1,11,6,5,17,Liberal Alliance
2179,https://t.co/Ky2KyhjA9u,11,6,5,1,11,6,5,17,Liberal Alliance
2180,bord,47,12,17,1,47,12,17,59,Liberal Alliance
2181,https://t.co/eG6kq8rAHo,47,12,17,1,47,12,17,59,Liberal Alliance
2182,Allan,15,4,3,1,15,4,3,19,Liberal Alliance
2183,Agerholm,15,4,3,1,15,4,3,19,Liberal Alliance
2184,Hospitality,15,4,3,1,15,4,3,19,Liberal Alliance
2185,Group,15,4,3,1,15,4,3,19,Liberal Alliance
2186,Bella,15,4,3,1,15,4,3,19,Liberal Alliance
2187,Center,15,4,3,1,15,4,3,19,Liberal Alliance
2188,let,15,4,3,1,15,4,3,19,Liberal Alliance
2189,vækste,15,4,3,1,15,4,3,19,Liberal Alliance
2190,https://t.co/74V29MQb0b,15,4,3,1,15,4,3,19,Liberal Alliance
2191,ugentlig,9,3,0,1,9,3,0,12,Liberal Alliance
2192,selvstyrende,24,6,2,2,12,3,1,30,Liberal Alliance
2193,frihedsskolen,9,3,0,1,9,3,0,12,Liberal Alliance
2194,https://t.co/11iRyPkDpU,9,3,0,1,9,3,0,12,Liberal Alliance
2195,Skattetrykket,83,17,19,2,42,8,10,100,Liberal Alliance
2196,skattetryk,62,10,17,2,31,5,8,72,Liberal Alliance
2197,prognose,50,9,9,1,50,9,9,59,Liberal Alliance
2198,.@lauralindahl,5,1,1,1,5,1,1,6,Liberal Alliance
2199,Sammenhængsreformen,5,1,1,1,5,1,1,6,Liberal Alliance
2200,Kvaliteten,5,1,1,1,5,1,1,6,Liberal Alliance
2201,klemme,5,1,1,1,5,1,1,6,Liberal Alliance
2202,fed,5,1,1,1,5,1,1,6,Liberal Alliance
2203,sygeplejerske,5,1,1,1,5,1,1,6,Liberal Alliance
2204,sosu-assistent,5,1,1,1,5,1,1,6,Liberal Alliance
2205,pædagog,5,1,1,1,5,1,1,6,Liberal Alliance
2206,papirarbejde,5,1,1,1,5,1,1,6,Liberal Alliance
2207,https://t.co/tWqXpzuzGU,16,6,13,1,16,6,13,22,Liberal Alliance
2208,professionel,11,3,1,1,11,3,1,14,Liberal Alliance
2209,sygehus,11,3,1,1,11,3,1,14,Liberal Alliance
2210,albuerum,41,10,6,2,20,5,3,51,Liberal Alliance
2211,afbureaukratiseringsplanen,11,3,1,1,11,3,1,14,Liberal Alliance
2212,https://t.co/f68LYWbNca,11,3,1,1,11,3,1,14,Liberal Alliance
2213,.@MereteRiisager,63,15,14,4,16,4,4,78,Liberal Alliance
2214,skoleform,15,3,2,1,15,3,2,18,Liberal Alliance
2215,optage,15,3,2,1,15,3,2,18,Liberal Alliance
2216,https://t.co/fXlA3fWRi1,15,3,2,1,15,3,2,18,Liberal Alliance
2217,Værsgo,0,0,1,1,0,0,1,0,Liberal Alliance
2218,Økonomisk,23,4,7,1,23,4,7,27,Liberal Alliance
2219,Redegørelse,23,4,7,1,23,4,7,27,Liberal Alliance
2220,beløb,23,4,7,1,23,4,7,27,Liberal Alliance
2221,Passat,23,4,7,1,23,4,7,27,Liberal Alliance
2222,finanslovudspil,21,6,1,1,21,6,1,27,Liberal Alliance
2223,https://t.co/PRpjFLzDm2,21,6,1,1,21,6,1,27,Liberal Alliance
2224,https://t.co/wW6xqmNbBD,4,0,0,1,4,0,0,4,Liberal Alliance
2225,https://t.co/6WLdd04SKx,11,4,0,1,11,4,0,15,Liberal Alliance
2226,DGI-byen,51,11,8,1,51,11,8,62,Liberal Alliance
2227,Partiet,51,11,8,1,51,11,8,62,Liberal Alliance
2228,https://t.co/B1HfXDsG4q,51,11,8,1,51,11,8,62,Liberal Alliance
2229,farvel,31,6,5,1,31,6,5,37,Liberal Alliance
2230,affaldsgebyr,31,6,5,1,31,6,5,37,Liberal Alliance
2231,Affaldsgebyret,31,6,5,1,31,6,5,37,Liberal Alliance
2232,provenu,31,6,5,1,31,6,5,37,Liberal Alliance
2233,halvdel,46,9,5,2,23,4,2,55,Liberal Alliance
2234,https://t.co/mawBlZAzFz,31,6,5,1,31,6,5,37,Liberal Alliance
2235,Thyra,54,13,12,4,14,3,3,67,Liberal Alliance
2236,Frank,46,11,11,3,15,4,4,57,Liberal Alliance
2237,Bekæmpelse,28,5,10,1,28,5,10,33,Liberal Alliance
2238,ensomhed,42,7,12,3,14,2,4,49,Liberal Alliance
2239,sorg,28,5,10,1,28,5,10,33,Liberal Alliance
2240,selvmord,28,5,10,1,28,5,10,33,Liberal Alliance
2241,rekruttering,28,5,10,1,28,5,10,33,Liberal Alliance
2242,ældreområde,28,5,10,1,28,5,10,33,Liberal Alliance
2243,Handlingsplan,28,5,10,1,28,5,10,33,Liberal Alliance
2244,bekæmpelse,28,5,10,1,28,5,10,33,Liberal Alliance
2245,personale,28,5,10,1,28,5,10,33,Liberal Alliance
2246,https://t.co/V5SuP7h8RC,28,5,10,1,28,5,10,33,Liberal Alliance
2247,sejr,21,5,1,1,21,5,1,26,Liberal Alliance
2248,antibureaukratisk,21,5,1,1,21,5,1,26,Liberal Alliance
2249,rengøringstrang,21,5,1,1,21,5,1,26,Liberal Alliance
2250,aktiv,77,19,19,3,26,6,6,96,Liberal Alliance
2251,https://t.co/nhvE3dNUBD,21,5,1,1,21,5,1,26,Liberal Alliance
2252,https://t.co/UddVIYqnMQ,88,14,13,1,88,14,13,102,Liberal Alliance
2253,kmdk,1,0,2,1,1,0,2,1,Liberal Alliance
2254,enkel,42,11,1,1,42,11,1,53,Liberal Alliance
2255,solformørkelse,42,11,1,1,42,11,1,53,Liberal Alliance
2256,dobbeltarbejde,42,11,1,1,42,11,1,53,Liberal Alliance
2257,ledig,42,11,1,1,42,11,1,53,Liberal Alliance
2258,jobcentre,42,11,1,1,42,11,1,53,Liberal Alliance
2259,https://t.co/fXKfqYcZGG,42,11,1,1,42,11,1,53,Liberal Alliance
2260,Mobiler,10,2,6,1,10,2,6,12,Liberal Alliance
2261,Meldingen,10,2,6,1,10,2,6,12,Liberal Alliance
2262,mobile,10,2,6,1,10,2,6,12,Liberal Alliance
2263,opmærksomhed,10,2,6,1,10,2,6,12,Liberal Alliance
2264,https://t.co/zejgf73lqY,10,2,6,1,10,2,6,12,Liberal Alliance
2265,transport,74,11,44,1,74,11,44,85,Liberal Alliance
2266,KBH,74,11,44,1,74,11,44,85,Liberal Alliance
2267,Aarhus,74,11,44,1,74,11,44,85,Liberal Alliance
2268,Kattegatbro,74,11,44,1,74,11,44,85,Liberal Alliance
2269,https://t.co/my4zJ5wGKd,74,11,44,1,74,11,44,85,Liberal Alliance
2270,sænke,26,6,4,1,26,6,4,32,Liberal Alliance
2271,selvfølge,26,6,4,1,26,6,4,32,Liberal Alliance
2272,Vestjylland,65,6,5,1,65,6,5,71,Liberal Alliance
2273,folketingsvalg,102,17,17,3,34,6,6,119,Liberal Alliance
2274,fakkel,65,6,5,1,65,6,5,71,Liberal Alliance
2275,https://t.co/L8JOHBayBR,65,6,5,1,65,6,5,71,Liberal Alliance
2276,️Uddannelsesloftet,56,13,6,1,56,13,6,69,Liberal Alliance
2277,opgør,56,13,6,1,56,13,6,69,Liberal Alliance
2278,️6-årsreglen,56,13,6,1,56,13,6,69,Liberal Alliance
2279,https://t.co/34J1IQt0fu,23,4,9,1,23,4,9,27,Liberal Alliance
2280,https://t.co/JUVPDyvHTk,8,4,4,1,8,4,4,12,Liberal Alliance
2281,banal,22,9,5,1,22,9,5,31,Liberal Alliance
2282,pointe,22,9,5,1,22,9,5,31,Liberal Alliance
2283,Højere,56,11,17,1,56,11,17,67,Liberal Alliance
2284,https://t.co/zEwxerDKUc,56,11,17,1,56,11,17,67,Liberal Alliance
2285,afslutning,11,9,1,1,11,9,1,20,Liberal Alliance
2286,BLOX,11,9,1,1,11,9,1,20,Liberal Alliance
2287,Journalister,11,9,1,1,11,9,1,20,Liberal Alliance
2288,fotograf,11,9,1,1,11,9,1,20,Liberal Alliance
2289,mediefolk,11,9,1,1,11,9,1,20,Liberal Alliance
2290,pressetelefonen,11,9,1,1,11,9,1,20,Liberal Alliance
2291,https://t.co/zodAkIslI9,11,9,1,1,11,9,1,20,Liberal Alliance
2292,Danskerne,8,0,3,1,8,0,3,8,Liberal Alliance
2293,patent,8,0,3,1,8,0,3,8,Liberal Alliance
2294,ramme,10,0,4,2,5,0,2,10,Liberal Alliance
2295,opfinder,8,0,3,1,8,0,3,8,Liberal Alliance
2296,idémager,8,0,3,1,8,0,3,8,Liberal Alliance
2297,https://t.co/eYEpQDqtlm,8,0,3,1,8,0,3,8,Liberal Alliance
2298,Vejle,27,4,9,1,27,4,9,31,Liberal Alliance
2299,https://t.co/oFcOQIj2iR,5,0,1,1,5,0,1,5,Liberal Alliance
2300,tolkebistand,35,5,30,1,35,5,30,40,Liberal Alliance
2301,https://t.co/FuaxObyX6q,35,5,30,1,35,5,30,40,Liberal Alliance
2302,https://t.co/GIO8R27zXT,35,5,30,1,35,5,30,40,Liberal Alliance
2303,energiaftale,12,5,1,1,12,5,1,17,Liberal Alliance
2304,medielandskab,17,1,13,1,17,1,13,18,Liberal Alliance
2305,pct,17,1,13,1,17,1,13,18,Liberal Alliance
2306,Licensen,17,1,13,1,17,1,13,18,Liberal Alliance
2307,Nulmoms,17,1,13,1,17,1,13,18,Liberal Alliance
2308,https://t.co/s0iu1lXbTk,17,1,13,1,17,1,13,18,Liberal Alliance
2309,generalsekretær,20,8,3,1,20,8,3,28,Liberal Alliance
2310,metode,20,8,3,1,20,8,3,28,Liberal Alliance
2311,indvandrer,20,8,3,1,20,8,3,28,Liberal Alliance
2312,https://t.co/RvGUNwijM0,20,8,3,1,20,8,3,28,Liberal Alliance
2313,https://t.co/08p5SOzOUN,20,8,3,1,20,8,3,28,Liberal Alliance
2314,lang,9,0,4,1,9,0,4,9,Liberal Alliance
2315,mega,9,0,4,1,9,0,4,9,Liberal Alliance
2316,vmdk,9,0,4,1,9,0,4,9,Liberal Alliance
2317,https://t.co/geWKSeeC82,9,0,4,1,9,0,4,9,Liberal Alliance
2318,original,8,2,1,1,8,2,1,10,Liberal Alliance
2319,kopi,8,2,1,1,8,2,1,10,Liberal Alliance
2320,Ældrerådene,8,2,1,1,8,2,1,10,Liberal Alliance
2321,dialogmøde,8,2,1,1,8,2,1,10,Liberal Alliance
2322,værdighed,8,2,1,1,8,2,1,10,Liberal Alliance
2323,ældrepleje,8,2,1,1,8,2,1,10,Liberal Alliance
2324,selvbestemmelse,8,2,1,1,8,2,1,10,Liberal Alliance
2325,værdige,8,2,1,1,8,2,1,10,Liberal Alliance
2326,https://t.co/nWLWGD1QgH,8,2,1,1,8,2,1,10,Liberal Alliance
2327,https://t.co/BdX5EQHg02,11,3,5,1,11,3,5,14,Liberal Alliance
2328,Ensomhed,18,6,1,2,9,3,0,24,Liberal Alliance
2329,åben,11,5,0,1,11,5,0,16,Liberal Alliance
2330,reporter,11,5,0,1,11,5,0,16,Liberal Alliance
2331,https://t.co/r0Pr6eBE8A,11,5,0,1,11,5,0,16,Liberal Alliance
2332,Iværksætteri,32,9,0,1,32,9,0,41,Liberal Alliance
2333,nøgenbadning,32,9,0,1,32,9,0,41,Liberal Alliance
2334,https://t.co/WQaIi4PWge,32,9,0,1,32,9,0,41,Liberal Alliance
2335,kunstig,10,6,2,2,5,3,1,16,Liberal Alliance
2336,intelligens,10,6,2,2,5,3,1,16,Liberal Alliance
2337,konsekvens,56,10,15,2,28,5,8,66,Liberal Alliance
2338,robot,5,3,1,1,5,3,1,8,Liberal Alliance
2339,virtual,5,3,1,1,5,3,1,8,Liberal Alliance
2340,båd,49,15,19,14,4,1,1,64,Liberal Alliance
2341,sundhedsvæsen,5,2,3,1,5,2,3,7,Liberal Alliance
2342,Dorthe,5,2,3,1,5,2,3,7,Liberal Alliance
2343,Crüger,5,2,3,1,5,2,3,7,Liberal Alliance
2344,Sygehus,5,2,3,1,5,2,3,7,Liberal Alliance
2345,Lillebælt,5,2,3,1,5,2,3,7,Liberal Alliance
2346,https://t.co/LdCSv39WXV,5,2,3,1,5,2,3,7,Liberal Alliance
2347,Jørgen,0,0,0,1,0,0,0,0,Liberal Alliance
2348,Dichs,0,0,0,1,0,0,0,0,Liberal Alliance
2349,berømt,0,0,0,1,0,0,0,0,Liberal Alliance
2350,debatbog,0,0,0,1,0,0,0,0,Liberal Alliance
2351,herske,0,0,0,1,0,0,0,0,Liberal Alliance
2352,klasse,0,0,0,1,0,0,0,0,Liberal Alliance
2353,USA,6,4,0,2,3,2,0,10,Liberal Alliance
2354,ambassadør,3,2,0,1,3,2,0,5,Liberal Alliance
2355,uformel,3,2,0,1,3,2,0,5,Liberal Alliance
2356,uforudsigelig,3,2,0,1,3,2,0,5,Liberal Alliance
2357,See,3,2,0,1,3,2,0,5,Liberal Alliance
2358,later,3,2,0,1,3,2,0,5,Liberal Alliance
2359,Ulven,7,2,2,1,7,2,2,9,Liberal Alliance
2360,ulv,26,7,16,3,9,2,5,33,Liberal Alliance
2361,frede,7,2,2,1,7,2,2,9,Liberal Alliance
2362,præmis,7,2,2,1,7,2,2,9,Liberal Alliance
2363,Sebastian,7,2,2,1,7,2,2,9,Liberal Alliance
2364,Klein,7,2,2,1,7,2,2,9,Liberal Alliance
2365,musikquiz-tid,1,0,0,1,1,0,0,1,Liberal Alliance
2366,battle,1,0,0,1,1,0,0,1,Liberal Alliance
2367,musikviden,1,0,0,1,1,0,0,1,Liberal Alliance
2368,https://t.co/AFNRIc5nf1,1,0,0,1,1,0,0,1,Liberal Alliance
2369,kiks,2,2,1,1,2,2,1,4,Liberal Alliance
2370,perfekthedskultur,2,2,1,1,2,2,1,4,Liberal Alliance
2371,https://t.co/iIh5otl2Cy,2,2,1,1,2,2,1,4,Liberal Alliance
2372,fingre,2,0,0,1,2,0,0,2,Liberal Alliance
2373,https://t.co/Y5eNUTid2e,2,0,0,1,2,0,0,2,Liberal Alliance
2374,sigte,68,4,15,2,34,2,8,72,Liberal Alliance
