,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
1129,https://t.co/HkbVNJ4w4E,104,26,21,1,104,26,21,130,Socialistisk Folkeparti
1130,Del,362,134,36,5,72,27,7,496,Socialistisk Folkeparti
1131,https://t.co/VacEd5WLau,141,41,4,1,141,41,4,182,Socialistisk Folkeparti
1132,fedt,98,13,15,1,98,13,15,111,Socialistisk Folkeparti
1133,Drop,98,13,15,1,98,13,15,111,Socialistisk Folkeparti
1134,tanker,98,13,15,1,98,13,15,111,Socialistisk Folkeparti
1135,kopimaskine,98,13,15,1,98,13,15,111,Socialistisk Folkeparti
1136,hurtig,153,32,21,1,153,32,21,185,Socialistisk Folkeparti
1137,https://t.co/OIe9YcWUbZ,153,32,21,1,153,32,21,185,Socialistisk Folkeparti
1138,pleje,93,30,15,2,46,15,8,123,Socialistisk Folkeparti
1139,unødvendig,49,9,11,1,49,9,11,58,Socialistisk Folkeparti
1140,strukturprojekter,49,9,11,1,49,9,11,58,Socialistisk Folkeparti
1141,sejr,154,25,13,1,154,25,13,179,Socialistisk Folkeparti
1142,https://t.co/ep4jwdmmZ8,154,25,13,1,154,25,13,179,Socialistisk Folkeparti
1143,Vilhelm,71,11,25,1,71,11,25,82,Socialistisk Folkeparti
1144,Julie,71,11,25,1,71,11,25,82,Socialistisk Folkeparti
1145,system,163,47,48,3,54,16,16,210,Socialistisk Folkeparti
1146,nyfødt,71,11,25,1,71,11,25,82,Socialistisk Folkeparti
1147,familieliv,71,11,25,1,71,11,25,82,Socialistisk Folkeparti
1148,https://t.co/Cr0gZQgHnk,71,11,25,1,71,11,25,82,Socialistisk Folkeparti
1149,Klar,101,27,24,1,101,27,24,128,Socialistisk Folkeparti
1150,https://t.co/cmLbdQLGp4,101,27,24,1,101,27,24,128,Socialistisk Folkeparti
1151,https://t.co/Cf4OnUPrvN,101,27,24,1,101,27,24,128,Socialistisk Folkeparti
1152,Venstre-folk,53,17,9,1,53,17,9,70,Socialistisk Folkeparti
1153,centraliseringsplaner,53,17,9,1,53,17,9,70,Socialistisk Folkeparti
1154,nærhospitaler,53,17,9,1,53,17,9,70,Socialistisk Folkeparti
1155,https://t.co/t6RRF5i97W,53,17,9,1,53,17,9,70,Socialistisk Folkeparti
1156,Regeringspartierne,48,14,12,1,48,14,12,62,Socialistisk Folkeparti
1157,Regningen,48,14,12,1,48,14,12,62,Socialistisk Folkeparti
1158,toppe,48,14,12,1,48,14,12,62,Socialistisk Folkeparti
1159,velfærdsnedskæringer,48,14,12,1,48,14,12,62,Socialistisk Folkeparti
1160,mia,41,10,9,1,41,10,9,51,Socialistisk Folkeparti
1161,https://t.co/hdSQ9BQAQj…/tulles-julegave-til-de-fa…/7438298,41,10,9,1,41,10,9,51,Socialistisk Folkeparti
1162,Verdens,62,15,10,1,62,15,10,77,Socialistisk Folkeparti
1163,halvdel,62,15,10,1,62,15,10,77,Socialistisk Folkeparti
1164,jord,62,15,10,1,62,15,10,77,Socialistisk Folkeparti
1165,befolkning,82,20,10,2,41,10,5,102,Socialistisk Folkeparti
1166,Linket,2,1,0,1,2,1,0,3,Socialistisk Folkeparti
1167,https://t.co/93PwoCbQeB,83,17,37,1,83,17,37,100,Socialistisk Folkeparti
1168,fupnummer,209,41,43,2,104,20,22,250,Socialistisk Folkeparti
1169,Folketingets,96,20,19,1,96,20,19,116,Socialistisk Folkeparti
1170,talerstol,127,28,32,2,64,14,16,155,Socialistisk Folkeparti
1171,sølle,96,20,19,1,96,20,19,116,Socialistisk Folkeparti
1172,tydelighed,96,20,19,1,96,20,19,116,Socialistisk Folkeparti
1173,https://t.co/qu3W599bEm,96,20,19,1,96,20,19,116,Socialistisk Folkeparti
1174,https://t.co/lG0Pj6v2nL,52,14,17,1,52,14,17,66,Socialistisk Folkeparti
1175,folketingsvalg,69,18,44,2,34,9,22,87,Socialistisk Folkeparti
1176,ulighed,109,30,54,3,36,10,18,139,Socialistisk Folkeparti
1177,https://t.co/DHrV4pfAio,38,9,16,1,38,9,16,47,Socialistisk Folkeparti
1178,lighed,82,18,13,1,82,18,13,100,Socialistisk Folkeparti
1179,https://t.co/2o9SiDlfd2,82,18,13,1,82,18,13,100,Socialistisk Folkeparti
1180,billig,95,30,21,1,95,30,21,125,Socialistisk Folkeparti
1181,privatfly,95,30,21,1,95,30,21,125,Socialistisk Folkeparti
1182,Resten,95,30,21,1,95,30,21,125,Socialistisk Folkeparti
1183,julegave,95,30,21,1,95,30,21,125,Socialistisk Folkeparti
1184,https://t.co/nxkWUcb4W5,95,30,21,1,95,30,21,125,Socialistisk Folkeparti
1185,Europa,274,61,38,5,55,12,8,335,Socialistisk Folkeparti
1186,https://t.co/QYfQJ8kzhG,114,16,2,1,114,16,2,130,Socialistisk Folkeparti
1187,allerrigeste,89,19,27,1,89,19,27,108,Socialistisk Folkeparti
1188,SKÅL,62,22,19,1,62,22,19,84,Socialistisk Folkeparti
1189,rødvinsreform,62,22,19,1,62,22,19,84,Socialistisk Folkeparti
1190,Folk,62,22,19,1,62,22,19,84,Socialistisk Folkeparti
1191,formueindkomster,62,22,19,1,62,22,19,84,Socialistisk Folkeparti
1192,https://t.co/48r0rLVwWu,62,22,19,1,62,22,19,84,Socialistisk Folkeparti
1193,minister,126,21,30,1,126,21,30,147,Socialistisk Folkeparti
1194,TAK,126,21,30,1,126,21,30,147,Socialistisk Folkeparti
1195,https://t.co/9a8uwIreA5,126,21,30,1,126,21,30,147,Socialistisk Folkeparti
1196,skattesystem,180,65,39,1,180,65,39,245,Socialistisk Folkeparti
1197,forbrydelse,180,65,39,1,180,65,39,245,Socialistisk Folkeparti
1198,Mogens,180,65,39,1,180,65,39,245,Socialistisk Folkeparti
1199,Lykketoft,180,65,39,1,180,65,39,245,Socialistisk Folkeparti
1200,https://t.co/UoY1oQ1ZSg,180,65,39,1,180,65,39,245,Socialistisk Folkeparti
1201,tredje,104,20,20,1,104,20,20,124,Socialistisk Folkeparti
1202,cigaret,104,20,20,1,104,20,20,124,Socialistisk Folkeparti
1203,https://t.co/HptQIvjFqy,104,20,20,1,104,20,20,124,Socialistisk Folkeparti
1204,erhvervsskole,467,165,70,7,67,24,10,632,Socialistisk Folkeparti
1205,holdning,43,13,7,1,43,13,7,56,Socialistisk Folkeparti
1206,SU'en,43,13,7,1,43,13,7,56,Socialistisk Folkeparti
1207,pengepung,43,13,7,1,43,13,7,56,Socialistisk Folkeparti
1208,2025-plan,71,11,17,1,71,11,17,82,Socialistisk Folkeparti
1209,omgang,172,35,29,2,86,18,14,207,Socialistisk Folkeparti
1210,time,376,105,93,4,94,26,23,481,Socialistisk Folkeparti
1211,Rigshospitalet,115,50,30,1,115,50,30,165,Socialistisk Folkeparti
1212,https://t.co/ucT2s0mYj3,115,50,30,1,115,50,30,165,Socialistisk Folkeparti
1213,dumme,77,29,11,1,77,29,11,106,Socialistisk Folkeparti
1214,bluffnummer,77,29,11,1,77,29,11,106,Socialistisk Folkeparti
1215,https://t.co/vVK1kZF7V6,77,29,11,1,77,29,11,106,Socialistisk Folkeparti
1216,Kyniske,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1217,bolighaj,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1218,tvangsauktion,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1219,udleje,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1220,Udlejere,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1221,ressourcesvag,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1222,https://t.co/e6PI2TZKqx,105,22,34,1,105,22,34,127,Socialistisk Folkeparti
1223,original,1,0,1,1,1,0,1,1,Socialistisk Folkeparti
1224,https://t.co/wC4ARAlRzC,113,21,24,1,113,21,24,134,Socialistisk Folkeparti
1225,filippinsk,91,21,12,1,91,21,12,112,Socialistisk Folkeparti
1226,chauffør,91,21,12,1,91,21,12,112,Socialistisk Folkeparti
1227,slumlejr,91,21,12,1,91,21,12,112,Socialistisk Folkeparti
1228,kontrolindsats,121,26,15,2,60,13,8,147,Socialistisk Folkeparti
1229,uge,224,50,51,2,112,25,26,274,Socialistisk Folkeparti
1230,stoppe,230,50,61,5,46,10,12,280,Socialistisk Folkeparti
1231,Støjberg,101,24,12,1,101,24,12,125,Socialistisk Folkeparti
1232,weekend,101,24,12,1,101,24,12,125,Socialistisk Folkeparti
1233,Skandalesagerne,60,13,14,1,60,13,14,73,Socialistisk Folkeparti
1234,fortsætte,60,13,14,1,60,13,14,73,Socialistisk Folkeparti
1235,https://t.co/lD6Kc8gqGz,60,13,14,1,60,13,14,73,Socialistisk Folkeparti
1236,White,772,235,36,1,772,235,36,1007,Socialistisk Folkeparti
1237,House,772,235,36,1,772,235,36,1007,Socialistisk Folkeparti
1238,report,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1239,Nordic,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1240,Socialism,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1241,And,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1242,TOTALLY,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1243,news,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1244,SAD,960,300,44,2,480,150,22,1260,Socialistisk Folkeparti
1245,https://t.co/NPISYUmTY7,772,235,36,1,772,235,36,1007,Socialistisk Folkeparti
1246,made,188,65,8,1,188,65,8,253,Socialistisk Folkeparti
1247,opholdstilladelse,99,23,20,1,99,23,20,122,Socialistisk Folkeparti
1248,Kina,178,40,37,2,89,20,18,218,Socialistisk Folkeparti
1249,Indien,178,40,37,2,89,20,18,218,Socialistisk Folkeparti
1250,Rusland,99,23,20,1,99,23,20,122,Socialistisk Folkeparti
1251,timen+pension,99,23,20,1,99,23,20,122,Socialistisk Folkeparti
1252,lønning,99,23,20,1,99,23,20,122,Socialistisk Folkeparti
1253,løndumping,99,23,20,1,99,23,20,122,Socialistisk Folkeparti
1254,https://t.co/WT8gvAYIDd,99,23,20,1,99,23,20,122,Socialistisk Folkeparti
1255,Skandalerne,152,45,42,2,76,22,21,197,Socialistisk Folkeparti
1256,skattesvindel,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1257,hvidvaske,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1258,grådighed,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1259,øverst,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1260,udspekulerethed,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1261,bekymre,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1262,https://t.co/ParZkZm12n,100,30,28,1,100,30,28,130,Socialistisk Folkeparti
1263,kontrolmyndighed,68,13,4,1,68,13,4,81,Socialistisk Folkeparti
1264,muskel,68,13,4,1,68,13,4,81,Socialistisk Folkeparti
1265,finanssektor,104,19,13,2,52,10,6,123,Socialistisk Folkeparti
1266,https://t.co/KoJI1QDMKa,68,13,4,1,68,13,4,81,Socialistisk Folkeparti
1267,SKAT,295,76,62,4,74,19,16,371,Socialistisk Folkeparti
1268,Regeringens,93,29,17,2,46,14,8,122,Socialistisk Folkeparti
1269,uvildig,52,15,14,1,52,15,14,67,Socialistisk Folkeparti
1270,undersøgelse,52,15,14,1,52,15,14,67,Socialistisk Folkeparti
1271,https://t.co/wkYMVoKxfc,52,15,14,1,52,15,14,67,Socialistisk Folkeparti
1272,https://t.co/KWn76rpKe6,85,13,16,1,85,13,16,98,Socialistisk Folkeparti
1273,stykke,79,24,16,1,79,24,16,103,Socialistisk Folkeparti
1274,skandale,194,54,41,3,65,18,14,248,Socialistisk Folkeparti
1275,køb,79,24,16,1,79,24,16,103,Socialistisk Folkeparti
1276,kommission,79,24,16,1,79,24,16,103,Socialistisk Folkeparti
1277,Tid,94,31,16,2,47,16,8,125,Socialistisk Folkeparti
1278,https://t.co/hEh5Z02Z9L,52,19,10,1,52,19,10,71,Socialistisk Folkeparti
1279,https://t.co/TueWjR3JQj,52,19,10,1,52,19,10,71,Socialistisk Folkeparti
1280,Brunsviger-gate,237,28,15,1,237,28,15,265,Socialistisk Folkeparti
1281,FynErFarin,237,28,15,1,237,28,15,265,Socialistisk Folkeparti
1282,https://t.co/kLnSvuDnme,237,28,15,1,237,28,15,265,Socialistisk Folkeparti
1283,gennemskue,65,15,9,1,65,15,9,80,Socialistisk Folkeparti
1284,armbevægelse,65,15,9,1,65,15,9,80,Socialistisk Folkeparti
1285,snooze-knappen,43,11,9,1,43,11,9,54,Socialistisk Folkeparti
1286,klimafond,43,11,9,1,43,11,9,54,Socialistisk Folkeparti
1287,importere,72,11,8,1,72,11,8,83,Socialistisk Folkeparti
1288,tredjeland,72,11,8,1,72,11,8,83,Socialistisk Folkeparti
1289,.@brittbager,17,3,2,1,17,3,2,20,Socialistisk Folkeparti
1290,Danske,201,40,41,6,34,7,7,241,Socialistisk Folkeparti
1291,https://t.co/WTjXtPOI8,17,3,2,1,17,3,2,20,Socialistisk Folkeparti
1292,https://t.co/fYDEa6tFp1,11,2,1,1,11,2,1,13,Socialistisk Folkeparti
1293,Stærke,11,1,3,1,11,1,3,12,Socialistisk Folkeparti
1294,https://t.co/0cOd4QhXnp,11,1,3,1,11,1,3,12,Socialistisk Folkeparti
1295,BørnenesStatsminister,20,3,13,1,20,3,13,23,Socialistisk Folkeparti
1296,https://t.co/jTfrvMUPTv,20,3,13,1,20,3,13,23,Socialistisk Folkeparti
1297,https://t.co/FjmcHcHmFy,44,21,4,1,44,21,4,65,Socialistisk Folkeparti
1298,https://t.co/Y2VVkEPRT0,67,15,25,1,67,15,25,82,Socialistisk Folkeparti
1299,udlænding,79,17,17,1,79,17,17,96,Socialistisk Folkeparti
1300,Thailand,79,17,17,1,79,17,17,96,Socialistisk Folkeparti
1301,https://t.co/cvtd9HBYAP,79,17,17,1,79,17,17,96,Socialistisk Folkeparti
1302,historie,237,46,29,2,118,23,14,283,Socialistisk Folkeparti
1303,Skriv,80,12,14,1,80,12,14,92,Socialistisk Folkeparti
1304,kommentarfelt,80,12,14,1,80,12,14,92,Socialistisk Folkeparti
1305,mail,80,12,14,1,80,12,14,92,Socialistisk Folkeparti
1306,minhistorie@socialdemokratiet.dk,80,12,14,1,80,12,14,92,Socialistisk Folkeparti
1307,Velfærdssamfundet,80,12,14,1,80,12,14,92,Socialistisk Folkeparti
1308,https://t.co/mfACXiuywd,80,12,14,1,80,12,14,92,Socialistisk Folkeparti
1309,grundlovstale,14,7,5,1,14,7,5,21,Socialistisk Folkeparti
1310,nytår,26,13,9,2,13,6,4,39,Socialistisk Folkeparti
1311,https://t.co/Z7tCX2rEt7,14,7,5,1,14,7,5,21,Socialistisk Folkeparti
1312,https://t.co/MYhJGqj9lY,52,10,6,1,52,10,6,62,Socialistisk Folkeparti
1313,projekt,50,8,16,1,50,8,16,58,Socialistisk Folkeparti
1314,konsekvens,206,42,26,2,103,21,13,248,Socialistisk Folkeparti
1315,reform,42,8,10,1,42,8,10,50,Socialistisk Folkeparti
1316,https://t.co/qOANNMiZje,42,8,10,1,42,8,10,50,Socialistisk Folkeparti
1317,kongres,41,10,2,1,41,10,2,51,Socialistisk Folkeparti
1318,https://t.co/gDL9RTehIH,41,10,2,1,41,10,2,51,Socialistisk Folkeparti
1319,uretfærdighed,108,28,17,1,108,28,17,136,Socialistisk Folkeparti
1320,https://t.co/xLZlfkE7Zu,108,28,17,1,108,28,17,136,Socialistisk Folkeparti
1321,Sandheden,65,21,9,1,65,21,9,86,Socialistisk Folkeparti
1322,https://t.co/fcB1gFzmtx,65,21,9,1,65,21,9,86,Socialistisk Folkeparti
1323,hvidvasknings-skandalen,47,8,12,1,47,8,12,55,Socialistisk Folkeparti
1324,Bank,83,14,21,2,42,7,10,97,Socialistisk Folkeparti
1325,mobbe,47,8,12,1,47,8,12,55,Socialistisk Folkeparti
1326,yderlig,47,8,12,1,47,8,12,55,Socialistisk Folkeparti
1327,stramning,47,8,12,1,47,8,12,55,Socialistisk Folkeparti
1328,hvidvaskning,47,8,12,1,47,8,12,55,Socialistisk Folkeparti
1329,https://t.co/JyHUdeX5rf,47,8,12,1,47,8,12,55,Socialistisk Folkeparti
1330,Bagmandspolitiet,36,6,9,1,36,6,9,42,Socialistisk Folkeparti
1331,Finanstilsynet,36,6,9,1,36,6,9,42,Socialistisk Folkeparti
1332,ressource,36,6,9,1,36,6,9,42,Socialistisk Folkeparti
1333,regnskab,36,6,9,1,36,6,9,42,Socialistisk Folkeparti
1334,Folkeskolen,179,56,36,3,60,19,12,235,Socialistisk Folkeparti
1335,teoretisk,40,17,13,1,40,17,13,57,Socialistisk Folkeparti
1336,boglig,40,17,13,1,40,17,13,57,Socialistisk Folkeparti
1337,masse,84,27,18,2,42,14,9,111,Socialistisk Folkeparti
1338,dreng,80,34,26,2,40,17,13,114,Socialistisk Folkeparti
1339,stille,40,17,13,1,40,17,13,57,Socialistisk Folkeparti
1340,https://t.co/rRNnufeS6J,40,17,13,1,40,17,13,57,Socialistisk Folkeparti
1341,mord,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1342,Olof,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1343,Palme,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1344,Wammens,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1345,engagement,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1346,Aarhus,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1347,https://t.co/GuBBtpfmIT,36,8,5,1,36,8,5,44,Socialistisk Folkeparti
1348,Thulesen,10,3,1,1,10,3,1,13,Socialistisk Folkeparti
1349,Dahl,10,3,1,1,10,3,1,13,Socialistisk Folkeparti
1350,finanslov,10,3,1,1,10,3,1,13,Socialistisk Folkeparti
1351,https://t.co/9UKwC2umzj,10,3,1,1,10,3,1,13,Socialistisk Folkeparti
1352,Erhvervsskolerne,60,21,7,1,60,21,7,81,Socialistisk Folkeparti
1353,https://t.co/OKs6b8uI46,60,21,7,1,60,21,7,81,Socialistisk Folkeparti
1354,Rasmussen,74,40,11,1,74,40,11,114,Socialistisk Folkeparti
1355,sandhed,105,48,24,2,52,24,12,153,Socialistisk Folkeparti
1356,spare,74,40,11,1,74,40,11,114,Socialistisk Folkeparti
1357,https://t.co/kZAuYqdCFz,74,40,11,1,74,40,11,114,Socialistisk Folkeparti
1358,talrig,46,15,1,1,46,15,1,61,Socialistisk Folkeparti
1359,modsætte,46,15,1,1,46,15,1,61,Socialistisk Folkeparti
1360,https://t.co/yjhoMgtvoN,46,15,1,1,46,15,1,61,Socialistisk Folkeparti
1361,pressemøde,59,17,11,1,59,17,11,76,Socialistisk Folkeparti
1362,https://t.co/E3Vu1xEnxq,59,17,11,1,59,17,11,76,Socialistisk Folkeparti
1363,Skolerne,164,34,16,1,164,34,16,198,Socialistisk Folkeparti
1364,fyringsrunde,164,34,16,1,164,34,16,198,Socialistisk Folkeparti
1365,grund,302,63,55,4,76,16,14,365,Socialistisk Folkeparti
1366,arrogance,164,34,16,1,164,34,16,198,Socialistisk Folkeparti
1367,opmærksom,196,44,32,2,98,22,16,240,Socialistisk Folkeparti
1368,Lidt,54,17,22,1,54,17,22,71,Socialistisk Folkeparti
1369,fin,54,17,22,1,54,17,22,71,Socialistisk Folkeparti
1370,lak,54,17,22,1,54,17,22,71,Socialistisk Folkeparti
1371,rustbunken,54,17,22,1,54,17,22,71,Socialistisk Folkeparti
1372,valgår,54,17,22,1,54,17,22,71,Socialistisk Folkeparti
1373,https://t.co/KuvSOxKJpa,54,17,22,1,54,17,22,71,Socialistisk Folkeparti
1374,Vejen,27,7,3,1,27,7,3,34,Socialistisk Folkeparti
1375,sygehus,37,10,7,2,18,5,4,47,Socialistisk Folkeparti
1376,hul,27,7,3,1,27,7,3,34,Socialistisk Folkeparti
1377,tæt,27,7,3,1,27,7,3,34,Socialistisk Folkeparti
1378,pesticid,87,55,9,1,87,55,9,142,Socialistisk Folkeparti
1379,https://t.co/wFNRg7cCPz,87,55,9,1,87,55,9,142,Socialistisk Folkeparti
1380,arbejdsløs,65,15,15,2,32,8,8,80,Socialistisk Folkeparti
1381,beskæftigelsessystemet,43,10,9,1,43,10,9,53,Socialistisk Folkeparti
1382,https://t.co/ZuqZvjsuxh,43,10,9,1,43,10,9,53,Socialistisk Folkeparti
1383,Dear,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1384,tried,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1385,explain,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1386,difference,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1387,Thankfully,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1388,Americans,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1389,agree,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1390,Kindly,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1391,The,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1392,Danish,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1393,Social,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1394,Democratic,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1395,Party,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1396,https://t.co/Rv1eLX0RCK,24,6,1,1,24,6,1,30,Socialistisk Folkeparti
1397,Something,1625,548,87,1,1625,548,87,2173,Socialistisk Folkeparti
1398,rotte,1625,548,87,1,1625,548,87,2173,Socialistisk Folkeparti
1399,https://t.co/tjvwj23bl1,1625,548,87,1,1625,548,87,2173,Socialistisk Folkeparti
1400,Michal,1,0,0,1,1,0,0,1,Socialistisk Folkeparti
1401,https://t.co/I411Z1wWDq,68,14,17,3,23,5,6,82,Socialistisk Folkeparti
1402,Rasmus,1,0,1,1,1,0,1,1,Socialistisk Folkeparti
1403,https://t.co/ugoXEZRPsE,1,0,1,1,1,0,1,1,Socialistisk Folkeparti
1404,klimaområde,44,12,8,1,44,12,8,56,Socialistisk Folkeparti
1405,logo,51,17,8,3,17,6,3,68,Socialistisk Folkeparti
1406,pynt,44,12,8,1,44,12,8,56,Socialistisk Folkeparti
1407,indhold,221,64,35,4,55,16,9,285,Socialistisk Folkeparti
1408,https://t.co/SWDYpvq9M6,44,12,8,1,44,12,8,56,Socialistisk Folkeparti
1409,Varmen,66,14,16,1,66,14,16,80,Socialistisk Folkeparti
1410,dukkert,66,14,16,1,66,14,16,80,Socialistisk Folkeparti
1411,massere,66,14,16,1,66,14,16,80,Socialistisk Folkeparti
1412,https://t.co/QranKTrks4,66,14,16,1,66,14,16,80,Socialistisk Folkeparti
1413,Kviklån,221,39,26,1,221,39,26,260,Socialistisk Folkeparti
1414,kviksand,221,39,26,1,221,39,26,260,Socialistisk Folkeparti
1415,tide,221,39,26,1,221,39,26,260,Socialistisk Folkeparti
1416,kviklånene,221,39,26,1,221,39,26,260,Socialistisk Folkeparti
1417,https://t.co/rMRfRBdVnj,221,39,26,1,221,39,26,260,Socialistisk Folkeparti
1418,https://t.co/AuUg8nMO1,78,13,50,1,78,13,50,91,Socialistisk Folkeparti
1419,VM-kampene,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1420,medieforlig,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1421,VM-slutrunder,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1422,sportsbegivenhed,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1423,tv-kanal,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1424,kommerciel,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1425,Trist,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1426,https://t.co/hYbDLjP14j,158,44,18,1,158,44,18,202,Socialistisk Folkeparti
1427,modtagecenter,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1428,spontan,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1429,flygtning,183,58,59,4,46,14,15,241,Socialistisk Folkeparti
1430,migranters,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1431,farlig,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1432,rejse,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1433,Middelhavet,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1434,analyse,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1435,model,352,85,234,5,70,17,47,437,Socialistisk Folkeparti
1436,https://t.co/bdRhAPKIDz,65,19,21,1,65,19,21,84,Socialistisk Folkeparti
1437,Respekten,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1438,stolthed,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1439,håndværksfag,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1440,fokusere,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1441,kvikke,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1442,hoved,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1443,håndværker,141,31,22,3,47,10,7,172,Socialistisk Folkeparti
1444,byggeplads,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1445,praktisk,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1446,fag,99,22,10,1,99,22,10,121,Socialistisk Folkeparti
1447,egn,96,38,7,2,48,19,4,134,Socialistisk Folkeparti
1448,beregning,41,14,3,1,41,14,3,55,Socialistisk Folkeparti
1449,https://t.co/UnWYJnYpag,41,14,3,1,41,14,3,55,Socialistisk Folkeparti
1450,præstationskulturen,34,11,7,1,34,11,7,45,Socialistisk Folkeparti
1451,velfærdsydelse,88,37,22,3,29,12,7,125,Socialistisk Folkeparti
1452,eksport,36,17,11,1,36,17,11,53,Socialistisk Folkeparti
1453,EU-borger,36,17,11,1,36,17,11,53,Socialistisk Folkeparti
1454,periode,36,17,11,1,36,17,11,53,Socialistisk Folkeparti
1455,https://t.co/3MB73qkVhM,36,17,11,1,36,17,11,53,Socialistisk Folkeparti
1456,polsk,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1457,jordbærplukkere,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1458,børnecheck,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1459,Polen,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1460,klokkeklar,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1461,løftebrud,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1462,https://t.co/npVcKbo9O3,24,9,14,1,24,9,14,33,Socialistisk Folkeparti
1463,samfundsmodel,33,12,22,1,33,12,22,45,Socialistisk Folkeparti
1464,Hæve,33,12,22,1,33,12,22,45,Socialistisk Folkeparti
1465,Satse,33,12,22,1,33,12,22,45,Socialistisk Folkeparti
1466,mindske,33,12,22,1,33,12,22,45,Socialistisk Folkeparti
1467,et-parti,45,21,14,1,45,21,14,66,Socialistisk Folkeparti
1468,https://t.co/93sCt26IMx,45,21,14,1,45,21,14,66,Socialistisk Folkeparti
1469,Styrkede,31,8,13,1,31,8,13,39,Socialistisk Folkeparti
1470,Værdig,31,8,13,1,31,8,13,39,Socialistisk Folkeparti
1471,Grønt,31,8,13,1,31,8,13,39,Socialistisk Folkeparti
1472,foregangsland,31,8,13,1,31,8,13,39,Socialistisk Folkeparti
1473,skønmaleri,31,8,13,1,31,8,13,39,Socialistisk Folkeparti
1474,energiudspil,10,6,0,1,10,6,0,16,Socialistisk Folkeparti
1475,socialdemokrati,10,6,0,1,10,6,0,16,Socialistisk Folkeparti
1476,https://t.co/ZAbSYnDh22,10,6,0,1,10,6,0,16,Socialistisk Folkeparti
1477,https://t.co/0g603sA9F4,14,4,8,1,14,4,8,18,Socialistisk Folkeparti
